	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YBL013W	gene-YBL013W	13.0641897392908	0.0453993602292036	0.911547741902386	0.0498046982536053	0.960278022666682	0.971477087508922
gene-YER043C	gene-YER043C	3179.81287867954	0.0275852415282457	0.560078731222446	0.0492524353996397	0.960718124532293	0.971686327197282
gene-YBR217W	gene-YBR217W	93.9631012369546	0.0252700982754843	0.51660416023894	0.0489157854706325	0.960986408934958	0.971686327197282
gene-YPR036W	gene-YPR036W	1956.45850180993	0.019699936806227	0.40170308229469	0.0490410396995041	0.960886590318149	0.971686327197282
gene-YBR229C	gene-YBR229C	134.840193322839	-0.0224797546288067	0.468227289910656	-0.0480103469259473	0.961707996463096	0.972077717468437
gene-YNL025C	gene-YNL025C	73.0190009354249	-0.0253315485913047	0.526598816978648	-0.0481040742488638	0.961633299185577	0.972077717468437
gene-YGL061C	gene-YGL061C	46.1680489390598	0.0327561674678956	0.688458664203085	0.0475789893730396	0.962051777113482	0.972256116950714
gene-YFR038W	gene-YFR038W	231.691197232436	0.0205467943607552	0.433917787528154	0.0473518139871646	0.962232832775181	0.972270032004408
gene-snR13	gene-snR13	3.88172589975198	-0.0725476388278401	1.55879360048645	-0.0465408882902779	0.962879145235057	0.972753970468651
gene-YGL077C	gene-YGL077C	937.070726350705	0.0195505996828001	0.42374020257819	0.0461381751456368	0.963200119026471	0.972909122659341
gene-snR191	gene-snR191	7.37808480614705	0.0536836922880601	1.19712363021052	0.0448438999392399	0.964231733177765	0.973606917045809
gene-YHL015W-A	gene-YHL015W-A	8.92052719872473	0.0498311669194409	1.1252661638291	0.0442838934655898	0.964678110231856	0.973606917045809
gene-YIL089W	gene-YIL089W	85.3334709638814	0.0236192615297094	0.535362338144031	0.0441182725172479	0.964810127602795	0.973606917045809
gene-YOL122C	gene-YOL122C	224.26420856445	-0.0195397508695607	0.435959122885179	-0.0448201444673219	0.964250668263566	0.973606917045809
gene-YOR336W	gene-YOR336W	157.808173163805	-0.0205492701822626	0.462998320536969	-0.0443830339566464	0.964599085262946	0.973606917045809
gene-YDR237W	gene-YDR237W	153.075526805494	-0.0319181713162063	0.725240241231316	-0.0440104802541231	0.9648960499284	0.973606917045809
gene-YBR260C	gene-YBR260C	177.22751359201	-0.0195690980944477	0.448576291406959	-0.0436249049923463	0.965203399279358	0.973747987608337
gene-YJL170C	gene-YJL170C	9.35101505413228	0.0453683371171795	1.05791007299897	0.0428848711011598	0.965793308767946	0.974174021270272
gene-YAR020C	gene-YAR020C	5.91665830562582	0.0602874627672958	1.41505622837451	0.0426042877720477	0.96601697744775	0.974230552303717
gene-YIL070C	gene-YIL070C	242.044962464299	-0.0215514149763684	0.516233878542719	-0.0417473859662332	0.966700078327257	0.974516867362968
gene-YNL233W	gene-YNL233W	96.5334410631841	-0.0240100082419687	0.576925764066489	-0.0416171537785606	0.966803898350804	0.974516867362968
gene-YDR374C	gene-YDR374C	2.91284793144989	-0.084101268284436	2.010020081351	-0.0418410089852977	0.966625443178968	0.974516867362968
gene-YGR212W	gene-YGR212W	53.7844308179494	-0.0230219741845538	0.568964120576161	-0.0404629630445601	0.967724034054257	0.97527520130455
gene-YOL138C	gene-YOL138C	242.244891340877	-0.0180214282187076	0.469288142686625	-0.0384016270164784	0.969367463768881	0.976762083811501
gene-YPR179C	gene-YPR179C	174.07305137838	0.0165914066875157	0.450304941817958	0.0368448247992424	0.970608733273103	0.977843293080824
gene-YKR048C	gene-YKR048C	2228.69976907434	0.0148705921211362	0.4069047151165	0.0365456372676307	0.970847289717496	0.977908080128149
gene-YER186C	gene-YER186C	29.1219013650954	-0.0253299346796362	0.696985351244964	-0.0363421334959071	0.971009554442455	0.977908080128149
gene-YGL184C	gene-YGL184C	88.6238281161977	0.0215131687925442	0.608534361716308	0.0353524306037025	0.971798715857701	0.97842822640177
gene-YDR016C	gene-YDR016C	26.3224638578235	-0.0256859669788474	0.728222147667124	-0.0352721584493592	0.971862723850209	0.97842822640177
gene-YJR147W	gene-YJR147W	86.9410740752393	0.0197364586870679	0.576820549635558	0.0342159423750379	0.972704953807671	0.979106545121265
gene-YOR265W	gene-YOR265W	143.516573345138	-0.0159200579335896	0.47766789154401	-0.0333287169085821	0.973412453694384	0.979649035648789
gene-YGL230C	gene-YGL230C	16.9710848808313	0.0271417427930534	0.846879025575425	0.0320491380390623	0.974432864515314	0.980506199543456
gene-YLR084C	gene-YLR084C	47.0931007271704	0.0214775044777859	0.678378824443682	0.0316600455437254	0.974743157938469	0.980548590572302
gene-YLR064W	gene-YLR064W	527.379516008276	-0.0128588637901463	0.410018745088681	-0.0313616485689333	0.974981126104152	0.980548590572302
gene-YCR015C	gene-YCR015C	88.8937030342926	-0.0166476198411222	0.528389815980428	-0.0315063222977387	0.974865750184978	0.980548590572302
gene-YNL193W	gene-YNL193W	272.975683372095	-0.0145899063692099	0.517490978270969	-0.0281935472922782	0.977507783694923	0.982919591493926
gene-YDR082W	gene-YDR082W	190.951085954471	-0.0123648143457345	0.4453326183424	-0.0277653462523323	0.977849304984965	0.983092918279298
gene-YCR020C-A	gene-YCR020C-A	92.8994112639545	0.0138414362085146	0.50300928102232	0.0275172580919046	0.978047175092446	0.983121788591715
gene-YDL042C	gene-YDL042C	149.133642161767	-0.0134251952733296	0.512068342349149	-0.0262175849648126	0.97908378992965	0.983993599701042
gene-YCL049C	gene-YCL049C	377.757253892191	-0.0117592957868162	0.452907096833775	-0.0259640351609066	0.979286024557698	0.984026689960121
gene-YDR373W	gene-YDR373W	331.631947980699	-0.0107917677012785	0.423783722839078	-0.0254652718348422	0.979683848559943	0.984256271016489
gene-YIR028W	gene-YIR028W	41.392335172986	0.0153628365984043	0.632591134903874	0.0242855704905489	0.980624822818203	0.984861149165266
gene-YKL018C-A	gene-YKL018C-A	141.648199343823	-0.011433468515891	0.469007475468952	-0.0243780091233278	0.980551089289995	0.984861149165266
gene-YOR330C	gene-YOR330C	185.417312223619	0.0106038879318131	0.451242121384629	0.0234993309119177	0.981251972193527	0.985320743329091
gene-YBR009C	gene-YBR009C	1305.37198417036	-0.0343523521964681	1.56792363824609	-0.0219094548730035	0.982520182688335	0.986423786799896
gene-YPR175W	gene-YPR175W	48.6001439092204	0.0144336495336842	0.728018295223087	0.0198259434253109	0.984182222088189	0.987921774572807
gene-YKR100C	gene-YKR100C	364.302279927345	0.0100606192595492	0.513995828497179	0.0195733480735912	0.984383724915917	0.987953412055139
gene-YER032W	gene-YER032W	66.6969357797126	0.0103253310608761	0.541934793676256	0.0190527184845126	0.984799049758345	0.988199598963312
gene-YLR077W	gene-YLR077W	268.500133898538	-0.00857465793610426	0.47829773831355	-0.0179274482173761	0.98569673201952	0.988929640341352
gene-YHR083W	gene-YHR083W	220.484328628023	-0.00815266598077778	0.473836520387494	-0.0172056513797431	0.986272553708366	0.989336569235937
gene-YLR208W	gene-YLR208W	633.402675924614	-0.00702135423952062	0.455692662431078	-0.0154080915019837	0.987706608108615	0.990604108080633
gene-YIL050W	gene-YIL050W	514.354103257324	0.00605717249048567	0.411847178892625	0.0147073302936594	0.988265671263019	0.990854547490132
gene-YDR118W	gene-YDR118W	45.9781492432713	-0.00913877561794606	0.623054188453535	-0.0146677059352239	0.988297283516912	0.990854547490132
gene-YLR361C	gene-YLR361C	189.364294810296	0.00702174658852945	0.486996971914716	0.0144184604699331	0.988496131595581	0.990882979791914
gene-YOR198C	gene-YOR198C	766.954942915988	0.00834535928123995	0.59475923670121	0.0140314916797709	0.988804856779996	0.99102152571225
gene-YPL133C	gene-YPL133C	308.675518346397	0.00629523757459731	0.479550415248122	0.0131273738368887	0.989526171914733	0.991573467442832
gene-YLR410W	gene-YLR410W	827.516918501693	-0.00525784198462331	0.423124577095115	-0.0124262268590496	0.990085560590726	0.99196298537378
gene-YDR223W	gene-YDR223W	135.675985537676	0.00723739148946047	0.595855824377895	0.0121462125456551	0.990308962825404	0.992015803505903
gene-YPR176C	gene-YPR176C	254.743795954	0.00494055894225024	0.434761984457719	0.0113638246186879	0.990933174928522	0.992470034927549
gene-YAR064W	gene-YAR064W	1.86502799049825	0.0240222638303783	2.23813222234853	0.0107331745597993	0.99143633015459	0.992802886088641
gene-YHR140W	gene-YHR140W	52.2054389273413	0.00514445003915682	0.62290583119401	0.00825879255183042	0.993410511841028	0.994437115883578
gene-YHR042W	gene-YHR042W	643.17998645091	-0.00350919778444877	0.421214399816062	-0.00833114391621271	0.993352785790445	0.994437115883578
gene-YDL188C	gene-YDL188C	199.160922081776	0.00393955325692126	0.491912864832788	0.00800864042915487	0.993610097754896	0.994465625650328
gene-YBR156C	gene-YBR156C	83.4908980819303	-0.00368878063957882	0.561236780195855	-0.00657259247744161	0.994755867694681	0.995440961267474
gene-YML038C	gene-YML038C	184.055055002402	0.002897459056593	0.493134681599457	0.00587559375705485	0.995311981429478	0.995826000356021
gene-YHR187W	gene-YHR187W	304.151827633326	-0.00184276633199378	0.426352004588717	-0.00432217114534601	0.996551417111241	0.99689446407066
gene-YHR059W	gene-YHR059W	156.704163719427	0.000791063449232464	0.489437187457865	0.00161627164732056	0.998710402368016	0.998882267864896
gene-YGR220C	gene-YGR220C	224.175601938453	-0.00056804698404236	0.540500629571191	-0.00105096451875185	0.999161451790903	0.999161451790903
gene-tV(AAC)G2	gene-tV(AAC)G2	1.80398539298746	4.88707677121387	2.73083555682112	1.78959028089657	0.0735198020871111	NA
gene-YHL041W	gene-YHL041W	1.43793753773533	4.68160557690503	2.8670705086889	1.63288819117529	0.102492514194596	NA
gene-RUF5-1	gene-RUF5-1	1.43793753773533	4.68160557690503	2.8670705086889	1.63288819117529	0.102492514194596	NA
gene-tA(UGC)E	gene-tA(UGC)E	1.22355960123869	4.41225565603391	3.04874001925058	1.44723906537577	0.147829978780306	NA
gene-tT(AGU)D	gene-tT(AGU)D	0.643133809489925	3.71873674776374	4.18993273406264	0.887540918624243	0.374787746272351	NA
gene-tG(GCC)D2	gene-tG(GCC)D2	0.643133809489925	3.71873674776374	4.18993273406264	0.887540918624243	0.374787746272351	NA
gene-tL(CAA)N	gene-tL(CAA)N	0.643133809489925	3.71873674776374	4.18993273406264	0.887540918624243	0.374787746272351	NA
gene-tL(UAA)B2	gene-tL(UAA)B2	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-YDR194W-A	gene-YDR194W-A	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tR(ACG)E	gene-tR(ACG)E	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tK(UUU)G1	gene-tK(UUU)G1	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tI(AAU)G	gene-tI(AAU)G	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tH(GUG)K	gene-tH(GUG)K	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tL(CAA)K	gene-tL(CAA)K	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-YMR050C	gene-YMR050C	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tM(CAU)M	gene-tM(CAU)M	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tV(AAC)M3	gene-tV(AAC)M3	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tF(GAA)N	gene-tF(GAA)N	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-tK(UUU)O	gene-tK(UUU)O	0.794803728245407	3.54964736322799	3.9528319604165	0.898001078410116	0.369184974533929	NA
gene-YDR098C-B	gene-YDR098C-B	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
gene-tM(CAU)E	gene-tM(CAU)E	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
gene-YGL235W	gene-YGL235W	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
gene-tS(AGA)J	gene-tS(AGA)J	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
gene-tV(AAC)K2	gene-tV(AAC)K2	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
gene-tV(AAC)M2	gene-tV(AAC)M2	0.428755872993283	3.30881917819625	4.93025834277473	0.671124908301268	0.502140960402982	NA
gene-YOR192C-B	gene-YOR192C-B	1.57202030080029	3.26899003213803	2.6557472292816	1.23091158529508	0.218355934095388	NA
gene-YOR029W	gene-YOR029W	1.45481883357329	3.188814073435	2.88226571895398	1.10635672917495	0.268572146607537	NA
gene-tP(UGG)O3	gene-tP(UGG)O3	1.24044089707665	2.92534556280115	3.04280896873087	0.961396391578696	0.336352897930281	NA
gene-YAL018C	gene-YAL018C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YBR219C	gene-YBR219C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tM(CAU)C	gene-tM(CAU)C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tK(CUU)C	gene-tK(CUU)C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tF(GAA)D	gene-tF(GAA)D	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YEL076C-A	gene-YEL076C-A	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tH(GUG)E2	gene-tH(GUG)E2	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YFL012W	gene-YFL012W	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tY(GUA)F2	gene-tY(GUA)F2	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YGL138C	gene-YGL138C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tR(UCU)G1	gene-tR(UCU)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tD(GUC)G1	gene-tD(GUC)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tT(UGU)G1	gene-tT(UGU)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tG(GCC)G1	gene-tG(GCC)G1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tG(GCC)G2	gene-tG(GCC)G2	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YHL048C-A	gene-YHL048C-A	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YHR054C	gene-YHR054C	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tR(ACG)J	gene-tR(ACG)J	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tR(CCU)J	gene-tR(CCU)J	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tA(AGC)L	gene-tA(AGC)L	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tH(GUG)M	gene-tH(GUG)M	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YNL067W-B	gene-YNL067W-B	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tI(AAU)N1	gene-tI(AAU)N1	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tD(GUC)O	gene-tD(GUC)O	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-YPL152W-A	gene-YPL152W-A	0.214377936496642	2.70037832340665	4.95380894588499	0.545111519823507	0.585676820187743	NA
gene-tG(GCC)P1	gene-tG(GCC)P1	1.14326442780701	2.64584354066356	3.00738850140576	0.879781092275506	0.378977909407004	NA
gene-YLL030C	gene-YLL030C	1.17773287933549	2.53747494009742	2.98074496734331	0.851288844868544	0.394608920013841	NA
gene-YFR012W-A	gene-YFR012W-A	0.811685024083368	2.21569412907708	3.55594752285864	0.623095283277937	0.533221909098726	NA
gene-YGR121W-A	gene-YGR121W-A	1.49172512736861	2.06768216125158	2.58642938758929	0.799434993730405	0.424038226230707	NA
gene-YAL064C-A	gene-YAL064C-A	0.928886491310367	2.06490234815588	3.48943307098447	0.591758691498075	0.554012188414461	NA
gene-tN(GUU)G	gene-tN(GUU)G	0.928886491310367	2.06490234815588	3.48943307098447	0.591758691498075	0.554012188414461	NA
gene-YIL014C-A	gene-YIL014C-A	0.96335494283885	1.93188938469575	3.44892709519792	0.560142134458451	0.575382492839661	NA
gene-tV(UAC)D	gene-tV(UAC)D	0.562838636058243	1.92720397405986	4.06921857140354	0.473605420854829	0.635781309120414	NA
gene-YDR210W-B	gene-YDR210W-B	0.562838636058243	1.92720397405986	4.06921857140354	0.473605420854829	0.635781309120414	NA
gene-tL(CAA)G1	gene-tL(CAA)G1	0.562838636058243	1.92720397405986	4.06921857140354	0.473605420854829	0.635781309120414	NA
gene-tF(GAA)H1	gene-tF(GAA)H1	0.562838636058243	1.92720397405986	4.06921857140354	0.473605420854829	0.635781309120414	NA
gene-YNL140C	gene-YNL140C	0.562838636058243	1.92720397405986	4.06921857140354	0.473605420854829	0.635781309120414	NA
gene-YLL006W-A	gene-YLL006W-A	1.27734719087197	1.71866747238178	2.78571117678943	0.616958242728728	0.537262268782486	NA
gene-snR77	gene-snR77	1.75745281123169	1.6627923238067	2.34840068902279	0.70805307270567	0.478912299920926	NA
gene-RUF23	gene-RUF23	0.945767787148327	1.32935767231228	3.03173549576124	0.438480756045802	0.661037817212572	NA
